pitch,pitch_v,roll,roll_v,time,x,x_v,y,y_v,yaw,yaw_v,z,z_v
0.021813970451180976,0.0,-0.0202651175412285,0.0,1571867209.565642,-0.04510728642344475,-0.05072309076786041,0.02357868291437626,0.021324289962649345,-0.038871251522505215,0.0,0.0110663753002882,-0.005535433534532785
0.021813970451180976,0.0,-0.0202651175412285,0.0,1571867209.582036,-0.04510728642344475,-0.05072309076786041,0.02357868291437626,0.021324289962649345,-0.038871251522505215,0.0,0.0110663753002882,-0.005535433534532785
0.021811137938111572,0.0,-0.02025043166665894,0.0,1571867209.598736,-0.04542962834239006,-0.05055104196071625,0.023654654622077942,0.02299078181385994,-0.03892080842668403,0.0,0.01145845465362072,-0.005808827932924032
0.021811137938111572,0.0,-0.02025043166665894,0.0,1571867209.610629,-0.04542962834239006,-0.05055104196071625,0.023654654622077942,0.02299078181385994,-0.03892080842668403,0.0,0.01145845465362072,-0.005808827932924032
0.021816370506835124,0.0,-0.020239226335664197,0.0,1571867209.630156,-0.04586431011557579,-0.05005171149969101,0.023840269073843956,0.023011285811662674,-0.03892739949194222,0.0,0.011728322133421898,-0.005469108000397682
0.021816370506835124,0.0,-0.020239226335664197,0.0,1571867209.642179,-0.04586431011557579,-0.05005171149969101,0.023840269073843956,0.023011285811662674,-0.03892739949194222,0.0,0.011728322133421898,-0.005469108000397682
0.021816370506835124,0.0,-0.020239226335664197,0.0,1571867209.662364,-0.04586431011557579,-0.05005171149969101,0.023840269073843956,0.023011285811662674,-0.03892739949194222,0.0,0.011728322133421898,-0.005469108000397682
0.021777243519779145,0.0,-0.02019853168854557,0.0,1571867209.682432,-0.04531503841280937,-0.048843756318092346,0.023502444848418236,0.022398309782147408,-0.03893531312762568,0.0,0.01195648405700922,-0.006167912390083075
0.021802624925946614,0.0,-0.020053385749668726,0.0,1571867209.694794,-0.04510308802127838,-0.04867762327194214,0.023357514292001724,0.021875932812690735,-0.03890023623824381,0.0,0.012146283872425556,-0.005775221157819033
0.021802624925946614,0.0,-0.020053385749668726,0.0,1571867209.713782,-0.04510308802127838,-0.04867762327194214,0.023357514292001724,0.021875932812690735,-0.03890023623824381,0.0,0.012146283872425556,-0.005775221157819033
0.021913076574717343,0.0,-0.020010830641734957,0.0,1571867209.730125,-0.04507932439446449,-0.049224454909563065,0.023289579898118973,0.02221984975039959,-0.0389804044041368,0.0,0.012408912181854248,-0.005404003895819187
0.021913076574717343,0.0,-0.020010830641734957,0.0,1571867209.743563,-0.04507932439446449,-0.049224454909563065,0.023289579898118973,0.02221984975039959,-0.0389804044041368,0.0,0.012408912181854248,-0.005404003895819187
0.021969196565160398,0.0,-0.020007540126073472,0.0,1571867209.765505,-0.045236505568027496,-0.04956567659974098,0.023303810507059097,0.021244606003165245,-0.03901998257636172,0.0,0.012627786956727505,-0.006487648468464613
0.021969196565160398,0.0,-0.020007540126073472,0.0,1571867209.778862,-0.045236505568027496,-0.04956567659974098,0.023303810507059097,0.021244606003165245,-0.03901998257636172,0.0,0.012627786956727505,-0.006487648468464613
0.021965613802871358,0.0,-0.019923503360889286,0.0,1571867209.797533,-0.04558151960372925,-0.049803685396909714,0.02336949296295643,0.019981717690825462,-0.0390005402359573,0.0,0.012803524732589722,-0.006874190177768469
0.021965613802871358,0.0,-0.019923503360889286,0.0,1571867209.813808,-0.04558151960372925,-0.049803685396909714,0.02336949296295643,0.019981717690825462,-0.0390005402359573,0.0,0.012803524732589722,-0.006874190177768469
0.021965613802871358,0.0,-0.019923503360889286,0.0,1571867209.826209,-0.04558151960372925,-0.049803685396909714,0.02336949296295643,0.019981717690825462,-0.0390005402359573,0.0,0.012803524732589722,-0.006874190177768469
0.02198409014382429,0.0,-0.019977640811472647,0.0,1571867209.842209,-0.04582405835390091,-0.04883372411131859,0.02339138090610504,0.02023555152118206,-0.03902173985918657,0.0,0.013078722171485424,-0.007981060072779655
0.02198409014382429,0.0,-0.019977640811472647,0.0,1571867209.862164,-0.04582405835390091,-0.04883372411131859,0.02339138090610504,0.02023555152118206,-0.03902173985918657,0.0,0.013078722171485424,-0.007981060072779655
0.022027592557518894,0.0,-0.019870949816854482,0.0,1571867209.878631,-0.045049961656332016,-0.04851454868912697,0.023087911307811737,0.019579341635107994,-0.03905412569493847,0.0,0.013524919748306274,-0.008507235907018185
0.022027592557518894,0.0,-0.019870949816854482,0.0,1571867209.894718,-0.045049961656332016,-0.04784366860985756,0.023087911307811737,0.019387586042284966,-0.03905412569493847,0.0,0.013524919748306274,-0.009356023743748665
