1535487027294176543,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1535487027302459556,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1535487027310797583,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1535487027319287399,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1535487027327463774,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1535487027335879139,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1535487027344273179,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1535487027352460741,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1535487027360791993,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1535487027369127770,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1535487027377466984,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1535487027385791098,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1535487027394125175,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1535487027402548365,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1535487027410843703,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1535487027419120729,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1535487027427457331,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1535487027435793408,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1535487027444124822,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1535487027452458286,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1535487027460937914,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1535487027469125665,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1535487027477457279,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1535487027485939069,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1535487027494125782,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1535487027502460959,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1535487027510793023,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1535487027519290776,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1535487027527457864,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1535487027535791803,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1535487027544118767,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1535487027552517532,-0.029166, -0.00628772, -0.00566109, -0.00318426, 0.00386078, -0.00628833, 0.00492459, 0.00050488, 0.0230812, -0.00115083, -0.000989381, 0.000478174, 0, 0, 0, 0, 0, 0
1535487027560841871,-0.029166, -0.00628772, -0.00566109, -0.00318426, 0.00386078, -0.00628833, 0.00492459, 0.00050488, 0.0230812, -0.00115083, -0.000989381, 0.000478174, 0.00193957, -0.00158489, -0.00353896, -0.027962, -0.0463491, 9.85136
1535487027569126147,-0.029166, -0.00628772, -0.00566109, -0.00318426, 0.00386078, -0.00628833, 0.00492459, 0.00050488, 0.0230812, -0.00115083, -0.000989381, 0.000478174, 0.00193957, -0.00158489, -0.00353896, -0.027962, -0.0463491, 9.85136
1535487027577457661,-0.029166, -0.00628772, -0.00566109, -0.00318426, 0.00386078, -0.00628833, 0.00492459, 0.00050488, 0.0230812, -0.00115083, -0.000989381, 0.000478174, 0.000546227, -0.00213322, -0.00271377, -0.0613216, -0.0269853, 9.82346
1535487027585801300,-0.0291876, -0.00613122, -0.00555865, -0.00318447, 0.00384035, -0.006196, 0.00475738, 0.00036326, 0.0230874, 0.000546227, -0.00213322, -0.00271377, 0.000546227, -0.00213322, -0.00271377, -0.0613216, -0.0269853, 9.82346
1535487027594258116,-0.0291876, -0.00613122, -0.00555865, -0.00318447, 0.00384035, -0.006196, 0.00475738, 0.00036326, 0.0230874, 0.000546227, -0.00213322, -0.00271377, 0.000771409, -0.000868275, -0.00151572, -0.0146555, -0.0475107, 9.83649
1535487027602457691,-0.0291876, -0.00613122, -0.00555865, -0.00318447, 0.00384035, -0.006196, 0.00475738, 0.00036326, 0.0230874, 0.000546227, -0.00213322, -0.00271377, 0.000771409, -0.000868275, -0.00151572, -0.0146555, -0.0475107, 9.83649
1535487027610953107,-0.0291876, -0.00613122, -0.00555865, -0.00318447, 0.00384035, -0.006196, 0.00475738, 0.00036326, 0.0230874, 0.000546227, -0.00213322, -0.00271377, 0.000771409, -0.000868275, -0.00151572, -0.0146555, -0.0475107, 9.83649
1535487027619125507,-0.0291777, -0.00621837, -0.00569011, -0.00317472, 0.00384012, -0.00611995, 0.004663, 0.000167543, 0.0228293, 0.000218744, -0.00161707, 0.000627379, 0.000218744, -0.00161707, 0.000627379, -0.0324756, -0.0481439, 9.81166
1535487027627496659,-0.0291777, -0.00621837, -0.00569011, -0.00317472, 0.00384012, -0.00611995, 0.004663, 0.000167543, 0.0228293, 0.000218744, -0.00161707, 0.000627379, 0.000218744, -0.00161707, 0.000627379, -0.0324756, -0.0481439, 9.81166
1535487027635789335,-0.0291777, -0.00621837, -0.00569011, -0.00317472, 0.00384012, -0.00611995, 0.004663, 0.000167543, 0.0228293, 0.000218744, -0.00161707, 0.000627379, -0.000208586, 0.0019891, 0.000870662, -0.0380586, -0.0347233, 9.83374
1535487027644122374,-0.0291777, -0.00621837, -0.00569011, -0.00317472, 0.00384012, -0.00611995, 0.004663, 0.000167543, 0.0228293, 0.000218744, -0.00161707, 0.000627379, -0.000208586, 0.0019891, 0.000870662, -0.0380586, -0.0347233, 9.83374
1535487027652495251,-0.0292425, -0.0063078, -0.00580903, -0.00315503, 0.00383698, -0.00607868, 0.00458527, 0.000137607, 0.0223444, -0.000208586, 0.0019891, 0.000870662, -0.000208586, 0.0019891, 0.000870662, -0.0380586, -0.0347233, 9.83374
1535487027660792440,-0.0292425, -0.0063078, -0.00580903, -0.00315503, 0.00383698, -0.00607868, 0.00458527, 0.000137607, 0.0223444, -0.000208586, 0.0019891, 0.000870662, 0.00195021, 0.00254917, -0.00199869, -0.050671, -0.040439, 9.82593
1535487027669128804,-0.0292425, -0.0063078, -0.00580903, -0.00315503, 0.00383698, -0.00607868, 0.00458527, 0.000137607, 0.0223444, -0.000208586, 0.0019891, 0.000870662, 0.00195021, 0.00254917, -0.00199869, -0.050671, -0.040439, 9.82593
1535487027677466969,-0.0292983, -0.0063274, -0.00583103, -0.00312654, 0.00385962, -0.00599951, 0.00432746, 0.000298537, 0.0218907, 0.000432299, 0.000940963, -0.00284878, 0.000432299, 0.000940963, -0.00284878, -0.0260217, -0.0215194, 9.84319
1535487027685790758,-0.0292983, -0.0063274, -0.00583103, -0.00312654, 0.00385962, -0.00599951, 0.00432746, 0.000298537, 0.0218907, 0.000432299, 0.000940963, -0.00284878, 0.000432299, 0.000940963, -0.00284878, -0.0260217, -0.0215194, 9.84319
1535487027694124934,-0.0292983, -0.0063274, -0.00583103, -0.00312654, 0.00385962, -0.00599951, 0.00432746, 0.000298537, 0.0218907, 0.000432299, 0.000940963, -0.00284878, 0.000432299, 0.000940963, -0.00284878, -0.0260217, -0.0215194, 9.84319
1535487027702451223,-0.0292983, -0.0063274, -0.00583103, -0.00312654, 0.00385962, -0.00599951, 0.00432746, 0.000298537, 0.0218907, 0.000432299, 0.000940963, -0.00284878, 0.00183297, 0.000192437, -0.000506162, -0.0353484, -0.0154476, 9.83831
1535487027710840738,-0.0292983, -0.0063274, -0.00583103, -0.00312654, 0.00385962, -0.00599951, 0.00432746, 0.000298537, 0.0218907, 0.000432299, 0.000940963, -0.00284878, 0.00183297, 0.000192437, -0.000506162, -0.0353484, -0.0154476, 9.83831
1535487027719125052,-0.0292483, -0.00631707, -0.00541347, -0.00311682, 0.0038428, -0.00590666, 0.00428875, 0.000476804, 0.0220236, -0.00116633, -0.000774822, 0.000630981, -0.00116633, -0.000774822, 0.000630981, -0.0313972, -0.0418899, 9.84053
1535487027727590730,-0.0292483, -0.00631707, -0.00541347, -0.00311682, 0.0038428, -0.00590666, 0.00428875, 0.000476804, 0.0220236, -0.00116633, -0.000774822, 0.000630981, -0.00116633, -0.000774822, 0.000630981, -0.0313972, -0.0418899, 9.84053
1535487027735794180,-0.0292483, -0.00631707, -0.00541347, -0.00311682, 0.0038428, -0.00590666, 0.00428875, 0.000476804, 0.0220236, -0.00116633, -0.000774822, 0.000630981, 0.00118198, -0.000318925, -0.00144991, -0.0538856, -0.0452192, 9.85665
1535487027744132482,-0.0292483, -0.00631707, -0.00541347, -0.00311682, 0.0038428, -0.00590666, 0.00428875, 0.000476804, 0.0220236, -0.00116633, -0.000774822, 0.000630981, 0.00118198, -0.000318925, -0.00144991, -0.0538856, -0.0452192, 9.85665
1535487027752468234,-0.029274, -0.00622591, -0.00557092, -0.00312803, 0.00384115, -0.00583865, 0.00409606, 0.000612677, 0.0217718, 0.00118198, -0.000318925, -0.00144991, 0.00118198, -0.000318925, -0.00144991, -0.0538856, -0.0452192, 9.85665
1535487027760793385,-0.029274, -0.00622591, -0.00557092, -0.00312803, 0.00384115, -0.00583865, 0.00409606, 0.000612677, 0.0217718, 0.00118198, -0.000318925, -0.00144991, 0.00139146, 0.000415841, 0.000335861, -0.0488588, -0.0413893, 9.83606
1535487027769244751,-0.029274, -0.00622591, -0.00557092, -0.00312803, 0.00384115, -0.00583865, 0.00409606, 0.000612677, 0.0217718, 0.00118198, -0.000318925, -0.00144991, 0.00139146, 0.000415841, 0.000335861, -0.0488588, -0.0413893, 9.83606
1535487027777459401,-0.029274, -0.00622591, -0.00557092, -0.00312803, 0.00384115, -0.00583865, 0.00409606, 0.000612677, 0.0217718, 0.00118198, -0.000318925, -0.00144991, 3.97935e-05, -0.00097911, -0.000942217, -0.0525268, -0.0109433, 9.80286
1535487027785794790,-0.0293133, -0.00633645, -0.00575406, -0.00311648, 0.00385744, -0.00574534, 0.00398434, 0.000504967, 0.0217241, 3.97935e-05, -0.00097911, -0.000942217, 3.97935e-05, -0.00097911, -0.000942217, -0.0525268, -0.0109433, 9.80286
1535487027794127317,-0.0293133, -0.00633645, -0.00575406, -0.00311648, 0.00385744, -0.00574534, 0.00398434, 0.000504967, 0.0217241, 3.97935e-05, -0.00097911, -0.000942217, 3.97935e-05, -0.00097911, -0.000942217, -0.0525268, -0.0109433, 9.80286
1535487027802460669,-0.0293133, -0.00633645, -0.00575406, -0.00311648, 0.00385744, -0.00574534, 0.00398434, 0.000504967, 0.0217241, 3.97935e-05, -0.00097911, -0.000942217, -0.000696242, -0.00309764, -0.00179681, -0.0526477, -0.00708924, 9.82644
1535487027810843408,-0.0293133, -0.00633645, -0.00575406, -0.00311648, 0.00385744, -0.00574534, 0.00398434, 0.000504967, 0.0217241, 3.97935e-05, -0.00097911, -0.000942217, -0.000696242, -0.00309764, -0.00179681, -0.0526477, -0.00708924, 9.82644
