pitch,pitch_v,roll,roll_v,x,x_v,y,y_v,yaw,yaw_v,z,z_v
0.02296680550372918,0.0,-0.035152614565220716,0.0,-0.08615320175886154,0.022230539470911026,0.002554412931203842,0.0008997926488518715,-0.009829119330370742,0.0,0.027267230674624443,0.010291637852787971
0.02296680550372918,0.0,-0.035152614565220716,0.0,-0.08615320175886154,0.022230539470911026,0.002554412931203842,0.0008997926488518715,-0.009829119330370742,0.0,0.027267230674624443,0.010291637852787971
0.02296680550372918,0.0,-0.035152614565220716,0.0,-0.08615320175886154,0.022230539470911026,0.002554412931203842,0.0008997926488518715,-0.009829119330370742,0.0,0.027267230674624443,0.010291637852787971
0.022864932140361463,0.0,-0.035145993215550626,0.0,-0.0862957239151001,0.02024073898792267,0.0022788767237216234,-2.8104663215344772e-05,-0.009919907157759504,0.0,0.02720092609524727,0.00834950152784586
0.022864932140361463,0.0,-0.035145993215550626,0.0,-0.0862957239151001,0.02024073898792267,0.0022788767237216234,-2.8104663215344772e-05,-0.009919907157759504,0.0,0.02720092609524727,0.00834950152784586
0.022784483068305945,0.0,-0.035069878568909814,0.0,-0.08640048652887344,0.019229557365179062,0.002013579709455371,0.00046714404015801847,-0.009944510104741762,0.0,0.027067018672823906,0.008696166798472404
0.022784483068305945,0.0,-0.035069878568909814,0.0,-0.08640048652887344,0.019229557365179062,0.002013579709455371,0.00046714404015801847,-0.009944510104741762,0.0,0.027067018672823906,0.008696166798472404
0.022745210728177218,0.0,-0.03512590856127921,0.0,-0.0864606574177742,0.01897699385881424,0.0017974402289837599,1.9516983229550533e-05,-0.00995550631947021,0.0,0.026898691430687904,0.00913878995925188
0.022745210728177218,0.0,-0.03512590856127921,0.0,-0.0864606574177742,0.01897699385881424,0.0017974402289837599,1.9516983229550533e-05,-0.00995550631947021,0.0,0.026898691430687904,0.00913878995925188
0.022747087794167467,0.0,-0.03517761009151996,0.0,-0.08647449314594269,0.01857682690024376,0.0015794322825968266,-0.0009580323821865022,-0.009921141998997539,0.0,0.026825888082385063,0.009502279572188854
0.022747087794167467,0.0,-0.03517761009151996,0.0,-0.08647449314594269,0.01857682690024376,0.0015794322825968266,-0.0009580323821865022,-0.009921141998997539,0.0,0.026825888082385063,0.009502279572188854
0.022793092553742445,0.0,-0.035138301645279965,0.0,-0.08642052859067917,0.018699120730161667,0.0013827848015353084,-0.0003959751920774579,-0.009968718307405717,0.0,0.026899630203843117,0.009752186015248299
0.022793092553742445,0.0,-0.035138301645279965,0.0,-0.08642052859067917,0.018699120730161667,0.0013827848015353084,-0.0003959751920774579,-0.009968718307405717,0.0,0.026899630203843117,0.009752186015248299
0.022719424121739495,0.0,-0.035022833867833524,0.0,-0.08632690459489822,0.01836339570581913,0.0012014464009553194,-0.0004439557087607682,-0.009958003188610077,0.0,0.027104899287223816,0.009806333109736443
0.022719424121739495,0.0,-0.035022833867833524,0.0,-0.08632690459489822,0.01836339570581913,0.0012014464009553194,-0.0004439557087607682,-0.009958003188610077,0.0,0.027104899287223816,0.009806333109736443
0.022685492595423035,0.0,-0.034976951925113346,0.0,-0.08666402101516724,0.017189500853419304,0.0011484177084639668,0.0006964325439184904,-0.009821729184791158,0.0,0.02739131823182106,0.009076492860913277
0.022685492595423035,0.0,-0.034976951925113346,0.0,-0.08666402101516724,0.017189500853419304,0.0011484177084639668,0.0006964325439184904,-0.009821729184791158,0.0,0.02739131823182106,0.009076492860913277
0.02267569572532444,0.0,-0.03501534156320814,0.0,-0.08698590844869614,0.015920881181955338,0.0011371998116374016,0.0007864030194468796,-0.009855720836795905,0.0,0.027530360966920853,0.008743307553231716
0.02267569572532444,0.0,-0.03501534156320814,0.0,-0.08698590844869614,0.015920881181955338,0.0011371998116374016,0.0007864030194468796,-0.009855720836795905,0.0,0.027530360966920853,0.008743307553231716
0.022704295767824522,0.0,-0.03499390515612036,0.0,-0.08724673837423325,0.015661539509892464,0.001133660669438541,0.00043908634688705206,-0.009845355041028318,0.0,0.027561431750655174,0.009266916662454605
0.022704295767824522,0.0,-0.03499390515612036,0.0,-0.08724673837423325,0.015661539509892464,0.001133660669438541,0.00043908634688705206,-0.009845355041028318,0.0,0.027561431750655174,0.009266916662454605
0.022678077995126094,0.0,-0.034984479629863154,0.0,-0.08746666461229324,0.01395420916378498,0.001133699668571353,0.0009789348114281893,-0.009929352896059335,0.0,0.0275538582354784,0.009277722798287868
0.022678077995126094,0.0,-0.034984479629863154,0.0,-0.08746666461229324,0.01395420916378498,0.001133699668571353,0.0009789348114281893,-0.009929352896059335,0.0,0.0275538582354784,0.009277722798287868
