pitch,pitch_v,roll,roll_v,x,x_v,y,y_v,yaw,yaw_v,z,z_v
0.015645847615964936,0.0,-0.013556927652942237,0.0,-0.021125920116901398,-0.04198917746543884,-0.08188684284687042,0.04760086163878441,0.0077552751519061255,0.0,-0.02664785645902157,-0.046105071902275085
0.015645847615964936,0.0,-0.013556927652942237,0.0,-0.021125920116901398,-0.04198917746543884,-0.08188684284687042,0.04760086163878441,0.0077552751519061255,0.0,-0.02664785645902157,-0.046105071902275085
0.015543188541505158,0.0,-0.013543701619935107,0.0,-0.021826229989528656,-0.044251106679439545,-0.08245130628347397,0.048535093665122986,0.007744268903387449,0.0,-0.02676067128777504,-0.046078573912382126
0.015543188541505158,0.0,-0.013543701619935107,0.0,-0.021826229989528656,-0.044251106679439545,-0.08245130628347397,0.048535093665122986,0.007744268903387449,0.0,-0.02676067128777504,-0.046078573912382126
0.015522947565592833,0.0,-0.013489760700906744,0.0,-0.022495416924357414,-0.04545553773641586,-0.08262187987565994,0.04997926577925682,0.007751229296149106,0.0,-0.02674425020813942,-0.045872434973716736
0.015522947565592833,0.0,-0.013489760700906744,0.0,-0.022495416924357414,-0.04545553773641586,-0.08262187987565994,0.04997926577925682,0.007751229296149106,0.0,-0.02674425020813942,-0.045872434973716736
0.015377120364501092,0.0,-0.01349484568736958,0.0,-0.02327103167772293,-0.04644794389605522,-0.08259173482656479,0.04884827136993408,0.007800725881619254,0.0,-0.02671976014971733,-0.04633050039410591
0.015377120364501092,0.0,-0.01349484568736958,0.0,-0.02327103167772293,-0.04644794389605522,-0.08259173482656479,0.04884827136993408,0.007800725881619254,0.0,-0.02671976014971733,-0.04633050039410591
0.015378609523172757,0.0,-0.013463128478184368,0.0,-0.024140747264027596,-0.0481354258954525,-0.082405686378479,0.04867337644100189,0.007831137547832354,0.0,-0.02685375325381756,-0.045098330825567245
0.015378609523172757,0.0,-0.013463128478184368,0.0,-0.024140747264027596,-0.0481354258954525,-0.082405686378479,0.04867337644100189,0.007831137547832354,0.0,-0.02685375325381756,-0.045098330825567245
0.015369150361287772,0.0,-0.013452198716242121,0.0,-0.025343094021081924,-0.04862627759575844,-0.0819467231631279,0.04940833896398544,0.007884308638728455,0.0,-0.026933014392852783,-0.04454176500439644
0.015369150361287772,0.0,-0.013452198716242121,0.0,-0.025343094021081924,-0.04877680540084839,-0.0819467231631279,0.04978044703602791,0.007884308638728455,0.0,-0.026933014392852783,-0.04523400217294693
0.015397525842635523,0.0,-0.013405223647220013,0.0,-0.026096602901816368,-0.04877680540084839,-0.08154609799385071,0.04978044703602791,0.007828841803081467,0.0,-0.027076134458184242,-0.04523400217294693
0.015397525842635523,0.0,-0.013405223647220013,0.0,-0.026096602901816368,-0.04877680540084839,-0.08154609799385071,0.04978044703602791,0.007828841803081467,0.0,-0.027076134458184242,-0.04523400217294693
0.01540125115421918,0.0,-0.01347047567894965,0.0,-0.027452288195490837,-0.0513155460357666,-0.08075924962759018,0.0478205531835556,0.007837083257664572,0.0,-0.02743307687342167,-0.04409147799015045
0.01540125115421918,0.0,-0.01347047567894965,0.0,-0.027452288195490837,-0.0513155460357666,-0.08075924962759018,0.0478205531835556,0.007837083257664572,0.0,-0.02743307687342167,-0.04409147799015045
0.015367173473760749,0.0,-0.013472053525235434,0.0,-0.02863079495728016,-0.0521785244345665,-0.08004679530858994,0.047138817608356476,0.007875403111504064,0.0,-0.027860648930072784,-0.043730273842811584
0.015269147946551818,0.0,-0.013456415898161983,0.0,-0.029722783714532852,-0.05284813046455383,-0.07957345992326736,0.04619097337126732,0.007808571643406216,0.0,-0.02831670455634594,-0.04385528340935707
