pitch,pitch_v,roll,roll_v,x,x_v,y,y_v,yaw,yaw_v,z,z_v
0.021547910112959392,0.0,-0.020602163286265983,0.0,-0.037585120648145676,-0.04745934531092644,0.02382533997297287,0.02562706172466278,-0.03561054434567444,0.0,0.012943361885845661,0.0010357771534472704
0.021547910112959392,0.0,-0.020602163286265983,0.0,-0.037585120648145676,-0.04745934531092644,0.02382533997297287,0.02562706172466278,-0.03561054434567444,0.0,0.012943361885845661,0.0010357771534472704
0.021514600156325177,0.0,-0.020643004873317244,0.0,-0.03843607008457184,-0.049521077424287796,0.023869631811976433,0.025481034070253372,-0.035658869290620857,0.0,0.013314355164766312,0.0015498403226956725
0.021514600156325177,0.0,-0.020643004873317244,0.0,-0.03843607008457184,-0.049521077424287796,0.023869631811976433,0.025481034070253372,-0.035658869290620857,0.0,0.013314355164766312,0.0015498403226956725
0.021492223572143847,0.0,-0.02067315736502084,0.0,-0.03878531605005264,-0.04949891194701195,0.02335205301642418,0.024649446830153465,-0.035778272805031826,0.0,0.013817228376865387,0.0012217792682349682
0.021492223572143847,0.0,-0.02067315736502084,0.0,-0.03878531605005264,-0.04949891194701195,0.02335205301642418,0.024649446830153465,-0.035778272805031826,0.0,0.013817228376865387,0.0012217792682349682
0.021561534635201447,0.0,-0.020706135425709846,0.0,-0.039053864777088165,-0.0487857423722744,0.022910216823220253,0.023356053978204727,-0.03584707009689931,0.0,0.014332588762044907,0.000997008290141821
0.021561534635201447,0.0,-0.020706135425709846,0.0,-0.039053864777088165,-0.0487857423722744,0.022910216823220253,0.023356053978204727,-0.03584707009689931,0.0,0.014332588762044907,0.000997008290141821
0.02158391080286264,0.0,-0.020663297134772232,0.0,-0.03946636617183685,-0.04871928319334984,0.022579172626137733,0.02372947707772255,-0.035791355754998005,0.0,0.014859680086374283,0.00042272027349099517
0.02158391080286264,0.0,-0.020663297134772232,0.0,-0.03946636617183685,-0.04871928319334984,0.022579172626137733,0.02372947707772255,-0.035791355754998005,0.0,0.014859680086374283,0.00042272027349099517
0.021675899702546183,0.0,-0.020709583491931825,0.0,-0.039991721510887146,-0.049280524253845215,0.02238418161869049,0.023460445925593376,-0.03584620696030043,0.0,0.015389685519039631,0.0014195231487974524
0.021675899702546183,0.0,-0.020709583491931825,0.0,-0.039991721510887146,-0.049280524253845215,0.02238418161869049,0.023460445925593376,-0.03584620696030043,0.0,0.015389685519039631,0.0014195231487974524
0.021643777790990294,0.0,-0.02069254691349495,0.0,-0.04067285358905792,-0.05050485208630562,0.022271467372775078,0.022994767874479294,-0.03586229047920883,0.0,0.015739643946290016,0.0012890411308035254
0.021643777790990294,0.0,-0.02069254691349495,0.0,-0.04067285358905792,-0.05050485208630562,0.022271467372775078,0.022994767874479294,-0.03586229047920883,0.0,0.015739643946290016,0.0012890411308035254
0.02164663353311823,0.0,-0.020671438363562472,0.0,-0.04151606187224388,-0.052020538598299026,0.022267065942287445,0.02354765497148037,-0.035907620015227765,0.0,0.015972662717103958,0.001118290820159018
0.02164663353311823,0.0,-0.020671438363562472,0.0,-0.04151606187224388,-0.052020538598299026,0.022267065942287445,0.02354765497148037,-0.035907620015227765,0.0,0.015972662717103958,0.001118290820159018
0.02158469126253416,0.0,-0.02063382178212776,0.0,-0.041753824800252914,-0.050144217908382416,0.021623678505420685,0.02305365353822708,-0.035922573666348344,0.0,0.015899941325187683,0.0015597458695992827
0.02158469126253416,0.0,-0.02063382178212776,0.0,-0.041753824800252914,-0.050144217908382416,0.021623678505420685,0.02305365353822708,-0.035922573666348344,0.0,0.015899941325187683,0.0015597458695992827
0.021595703471771456,0.0,-0.020629949478833967,0.0,-0.04191898927092552,-0.0501660481095314,0.02111390233039856,0.023399610072374344,-0.03591311924047319,0.0,0.016061369329690933,0.0007644136785529554
0.021595703471771456,0.0,-0.020629949478833967,0.0,-0.04191898927092552,-0.0501660481095314,0.02111390233039856,0.023399610072374344,-0.03591311924047319,0.0,0.016061369329690933,0.0007644136785529554
0.021665041762924785,0.0,-0.020712605468758114,0.0,-0.04223966971039772,-0.05057251453399658,0.02075376734137535,0.023624319583177567,-0.035845367142250534,0.0,0.01629532128572464,0.0011670297244563699
0.021665041762924785,0.0,-0.020712605468758114,0.0,-0.04223966971039772,-0.05057251453399658,0.02075376734137535,0.023624319583177567,-0.035845367142250534,0.0,0.01629532128572464,0.0011670297244563699
0.02167733344599039,0.0,-0.020710487479137406,0.0,-0.04270952194929123,-0.05065799877047539,0.020490756258368492,0.02287837490439415,-0.03580356895945848,0.0,0.016627086326479912,0.0005023273406550288
0.02167733344599039,0.0,-0.020710487479137406,0.0,-0.04270952194929123,-0.05065799877047539,0.020490756258368492,0.02287837490439415,-0.03580356895945848,0.0,0.016627086326479912,0.0005023273406550288
0.021632188312493077,0.0,-0.02074030613192942,0.0,-0.04331348091363907,-0.050323761999607086,0.020343247801065445,0.022751865908503532,-0.03585350411764989,0.0,0.016962403431534767,0.001030952320434153
0.021632188312493077,0.0,-0.02074030613192942,0.0,-0.04331348091363907,-0.050323761999607086,0.020343247801065445,0.022751865908503532,-0.03585350411764989,0.0,0.016962403431534767,0.001030952320434153
0.021677438910094174,0.0,-0.02066709964152041,0.0,-0.04403039440512657,-0.05145493149757385,0.020281050354242325,0.02242991514503956,-0.03588673320029695,0.0,0.01759338565170765,0.0027231795247644186
0.021677438910094174,0.0,-0.02066709964152041,0.0,-0.04403039440512657,-0.05145493149757385,0.020281050354242325,0.02242991514503956,-0.03588673320029695,0.0,0.01759338565170765,0.0027231795247644186
