label,pitch,pitch_v,roll,roll_v,time,x,x_v,y,y_v,yaw,yaw_v,z,z_v
Hold,-0.0,0.0,0.0,0.0,1589693005.94156,-6.061225121811731e-06,-0.0008325109374709427,-1.1928053709198139e-06,-0.00018187289242632687,0.0,0.0,1.1382634284018422e-06,0.0005333104636520147
Hold,-0.0,0.0,0.0,0.0,1589693005.956906,-6.061225121811731e-06,-0.0008325109374709427,-1.1928053709198139e-06,-0.00018187289242632687,0.0,0.0,1.1382634284018422e-06,0.0005333104636520147
Hold,-0.0,0.0,0.0,0.0,1589693005.970643,-3.179296254529618e-05,-0.0002896601508837193,-2.538877924962435e-05,-0.0007532229647040367,0.0,0.0,0.00013659086835104972,0.005525216925889254
Hold,-0.0,0.0,0.0,0.0,1589693005.988513,-3.179296254529618e-05,-0.0002896601508837193,-2.538877924962435e-05,-0.0007532229647040367,0.0,0.0,0.00013659086835104972,0.005525216925889254
Hold,-0.0,0.0,0.0,0.0,1589693006.007742,-5.639748451358173e-06,0.0013302471488714218,-3.71541318600066e-05,-0.00042081496212631464,0.0,0.0,-0.00024158645828720182,0.010795097798109055
Hold,-0.0,0.0,0.0,0.0,1589693006.017282,-5.639748451358173e-06,0.0013302471488714218,-3.71541318600066e-05,-0.00042081496212631464,0.0,0.0,-0.00024158645828720182,0.010795097798109055
Hold,-0.0,0.0,0.0,0.0,1589693006.04119,4.183005148661323e-05,0.0002058673999272287,-1.4596474102290813e-05,0.0009438892593607306,0.0,0.0,0.001063294243067503,0.019177068024873734
Hold,-0.0,0.0,0.0,0.0,1589693006.054852,4.183005148661323e-05,0.0002058673999272287,-1.4596474102290813e-05,0.0009438892593607306,0.0,0.0,0.001063294243067503,0.019177068024873734
Hold,-0.0,0.0,0.0,0.0,1589693006.073107,6.87496576574631e-05,0.0006678838981315494,2.184280674555339e-05,0.0011748509714379907,0.0,0.0,0.0043801781721413136,0.025242721661925316
Hold,-0.0,0.0,0.0,0.0,1589693006.090311,6.87496576574631e-05,0.0006678838981315494,2.184280674555339e-05,0.0011748509714379907,0.0,0.0,0.0043801781721413136,0.025242721661925316
Hold,-0.0,0.0,0.0,0.0,1589693006.107209,0.00011334924056427553,0.001678310101851821,7.494809688068926e-05,0.0017013463657349348,0.0,0.0,0.007577559445053339,0.031385261565446854
Hold,-0.0,0.0,0.0,0.0,1589693006.116387,0.00011334924056427553,0.001678310101851821,7.494809688068926e-05,0.0017013463657349348,0.0,0.0,0.007577559445053339,0.031385261565446854
Hold,0.023276673629879827,0.0,-0.021215546876192207,0.0,1589693006.137531,0.0001964729162864387,0.0034737635869532824,0.00014702121552545577,0.002441223245114088,-0.0271922787043712,0.0,0.010591547004878521,0.03878367692232132
Hold,0.023276673629879827,0.0,-0.021215546876192207,0.0,1589693006.157904,0.0001964729162864387,0.0034737635869532824,0.00014702121552545577,0.002441223245114088,-0.0271922787043712,0.0,0.010591547004878521,0.03878367692232132
Hold,0.023452750397475176,0.0,-0.02129277276825623,0.0,1589693006.175684,0.0003622195799835026,0.0046247681602835655,0.00022590580920223147,0.000669211964122951,-0.027749530416714067,0.0,0.014458589255809784,0.04808662831783295
Hold,0.023452750397475176,0.0,-0.02129277276825623,0.0,1589693006.185708,0.0003622195799835026,0.0046247681602835655,0.00022590580920223147,0.000669211964122951,-0.027749530416714067,0.0,0.014458589255809784,0.04808662831783295
Hold,0.023854577923231323,0.0,-0.02128650653516951,0.0,1589693006.203881,0.0004884001682512462,0.005291452631354332,0.0002573544334154576,0.0011900558602064848,-0.02907759490876077,0.0,0.01679641753435135,0.052649013698101044
Hold,0.023854577923231323,0.0,-0.02128650653516951,0.0,1589693006.222855,0.0004884001682512462,0.005291452631354332,0.0002573544334154576,0.0011900558602064848,-0.02907759490876077,0.0,0.01679641753435135,0.052649013698101044
Hold,0.024026483065866116,0.0,-0.02120466225113079,0.0,1589693006.238154,0.0006529854726977646,0.005307646468281746,0.00027700315695255995,0.00021215925517026335,-0.029622617558145062,0.0,0.020122239366173744,0.059279900044202805
Hold,0.024026483065866116,0.0,-0.02120466225113079,0.0,1589693006.25462,0.0006529854726977646,0.005307646468281746,0.00027700315695255995,0.00021215925517026335,-0.029622617558145062,0.0,0.020122239366173744,0.059279900044202805
Hold,0.02428056557857761,0.0,-0.021176856835067537,0.0,1589693006.27409,0.0008813088061287999,0.00660286657512188,0.0003007935010828078,0.001348921563476324,-0.030814603517422726,0.0,0.025042254477739334,0.0668272078037262
Hold,0.02428056557857761,0.0,-0.021176856835067537,0.0,1589693006.286856,0.0008813088061287999,0.00660286657512188,0.0003007935010828078,0.001348921563476324,-0.030814603517422726,0.0,0.025042254477739334,0.0668272078037262
