pitch,pitch_v,roll,roll_v,x,x_v,y,y_v,yaw,yaw_v,z,z_v,label
0.02296680550372918,0.0,-0.035152614565220716,0.0,-0.08615320175886154,0.022230539470911026,0.002554412931203842,0.0008997926488518715,-0.009829119330370742,0.0,0.027267230674624443,0.010291637852787971,1.0
0.02296680550372918,0.0,-0.035152614565220716,0.0,-0.08615320175886154,0.022230539470911026,0.002554412931203842,0.0008997926488518715,-0.009829119330370742,0.0,0.027267230674624443,0.010291637852787971,1.0
0.02296680550372918,0.0,-0.035152614565220716,0.0,-0.08615320175886154,0.022230539470911026,0.002554412931203842,0.0008997926488518715,-0.009829119330370742,0.0,0.027267230674624443,0.010291637852787971,1.0
0.022864932140361463,0.0,-0.035145993215550626,0.0,-0.0862957239151001,0.02024073898792267,0.0022788767237216234,-2.810466321534477e-05,-0.009919907157759505,0.0,0.02720092609524727,0.00834950152784586,1.0
0.022864932140361463,0.0,-0.035145993215550626,0.0,-0.0862957239151001,0.02024073898792267,0.0022788767237216234,-2.810466321534477e-05,-0.009919907157759505,0.0,0.02720092609524727,0.00834950152784586,1.0
0.022784483068305945,0.0,-0.035069878568909814,0.0,-0.08640048652887344,0.019229557365179062,0.002013579709455371,0.00046714404015801847,-0.009944510104741762,0.0,0.027067018672823902,0.008696166798472404,1.0
0.022784483068305945,0.0,-0.035069878568909814,0.0,-0.08640048652887344,0.019229557365179062,0.002013579709455371,0.00046714404015801847,-0.009944510104741762,0.0,0.027067018672823902,0.008696166798472404,1.0
0.022745210728177215,0.0,-0.035125908561279215,0.0,-0.0864606574177742,0.01897699385881424,0.00179744022898376,1.951698322955053e-05,-0.00995550631947021,0.0,0.026898691430687904,0.009138789959251879,1.0
0.022745210728177215,0.0,-0.035125908561279215,0.0,-0.0864606574177742,0.01897699385881424,0.00179744022898376,1.951698322955053e-05,-0.00995550631947021,0.0,0.026898691430687904,0.009138789959251879,1.0
0.022747087794167467,0.0,-0.03517761009151996,0.0,-0.08647449314594269,0.01857682690024376,0.0015794322825968266,-0.0009580323821865023,-0.00992114199899754,0.0,0.026825888082385063,0.009502279572188854,1.0
0.022747087794167467,0.0,-0.03517761009151996,0.0,-0.08647449314594269,0.01857682690024376,0.0015794322825968266,-0.0009580323821865023,-0.00992114199899754,0.0,0.026825888082385063,0.009502279572188854,1.0
