1.55605e+09,0.0086156, 0.00413634, -0.00469855, 0.000643775, 0.000102728, -0.0926493, 0.000609333, -4.54847e-05, 0.000489648, -0.00192334, -0.00281589, 0.0028824
1.55605e+09,0.0085956, 0.00415309, -0.00468858, 0.000481908, 0.000146509, -0.0928819, -0.000239874, 0.000200962, 0.00011953, -0.00194144, 0.000525114, -0.00278952
1.55605e+09,0.00865732, 0.00416236, -0.00467828, 0.000587638, -0.00029441, -0.0929574, 0.000739592, 0.000111085, 0.000123364, 0.00126681, -0.00528287, -0.000904929
1.55605e+09,0.00854603, 0.00415776, -0.00469412, 0.00045371, 0.000281754, -0.0931165, -0.00133364, -5.5201e-05, -0.000189771, -0.00160489, 0.00690434, -0.00190621
1.55605e+09,0.00861882, 0.00402015, -0.00471611, -0.000147579, -0.000328159, -0.0926368, 0.000876707, -0.00165737, -0.000264876, -0.00724214, -0.00734602, 0.00577713
1.55605e+09,0.00863612, 0.00397506, -0.00473013, -0.000195644, -0.000395091, -0.0928043, 0.000208721, -0.000544253, -0.000169203, -0.000580165, -0.000807887, -0.00202166
1.55605e+09,0.00859192, 0.004024, -0.00473847, 0.000141149, -0.000148361, -0.0929083, -0.000530796, 0.000587789, -0.000100128, 0.00404529, 0.00296351, -0.00124943
1.55605e+09,0.00860551, 0.00405782, -0.00471127, 0.000224909, -9.63141e-05, -0.092973, 0.000162621, 0.000404851, 0.000325498, 0.00100252, 0.000622947, -0.000773678
1.55605e+09,0.00840338, 0.0039587, -0.00469671, -0.000447177, 0.00105227, -0.0929749, -0.00241221, -0.00118291, 0.000173818, -0.00802068, 0.0137072, -2.35042e-05
1.55605e+09,0.0086302, 0.00408811, -0.00470565, 0.000390086, -0.000225375, -0.0929453, 0.0027198, 0.00155182, -0.000107304, 0.0100398, -0.0153205, 0.000355681
1.55605e+09,0.00862363, 0.0041826, -0.00470129, 0.000804556, -3.13221e-05, -0.0927184, -7.98796e-05, 0.00114934, 5.30626e-05, 0.00504187, 0.00236057, 0.00275926
1.55605e+09,0.00865239, 0.00410697, -0.00470068, 0.000251218, -0.000184235, -0.092515, 0.000348555, -0.00091651, 7.40456e-06, -0.00670613, -0.00185321, 0.00246601
1.55605e+09,0.0085765, 0.00413143, -0.00472618, 0.000482144, 0.000250236, -0.0928463, -0.000890721, 0.000287132, -0.000299243, 0.00271052, 0.00509964, -0.00388863
1.55605e+09,0.00858554, 0.00409545, -0.00470205, 0.000254322, 0.000187363, -0.0928318, 0.000107904, -0.00042982, 0.000288157, -0.00272103, -0.000750923, 0.000172511
1.55605e+09,0.00873727, 0.00422864, -0.00474517, 0.00124089, -0.000719781, -0.0930046, 0.0018292, 0.00160576, -0.000519802, 0.0118936, -0.0109361, -0.00208349
1.55605e+09,0.0086808, 0.00407788, -0.00473609, 0.000361066, -0.000328383, -0.0925814, -0.000675893, -0.00180463, 0.000108671, -0.0105316, 0.00468505, 0.00506583
1.55605e+09,0.0085999, 0.00404896, -0.00474422, 0.000276177, 0.00020899, -0.0930357, -0.000975084, -0.000348518, -9.79712e-05, -0.00102308, 0.00647641, -0.00547499
1.55605e+09,0.00858242, 0.00408234, -0.00477735, 0.000629792, 0.000522269, -0.0928828, -0.000209295, 0.000399671, -0.000396746, 0.00423457, 0.00375154, 0.00183114
