label,pitch,pitch_v,roll,roll_v,time,x,x_v,y,y_v,yaw,yaw_v,z,z_v
Hold,-0.0,0.0,0.0,0.0,1589692826.620304,-6.058822691556998e-06,-0.0008323635556735098,-1.175153443000454e-06,-0.00018051033839583397,0.0,0.0,1.1382716138541582e-06,0.000533314305357635
Hold,-0.0,0.0,0.0,0.0,1589692826.638202,-6.058822691556998e-06,-0.0008323635556735098,-1.175153443000454e-06,-0.00018051033839583397,0.0,0.0,1.1382716138541582e-06,0.000533314305357635
Hold,-0.0,0.0,0.0,0.0,1589692826.656914,-3.2936826755758375e-05,-0.00033440659171901643,-2.4937613488873467e-05,-0.000740924384444952,0.0,0.0,0.0001359461894026026,0.005500422324985266
Hold,-0.0,0.0,0.0,0.0,1589692826.672696,-3.2936826755758375e-05,-0.00033440659171901643,-2.4937613488873467e-05,-0.000740924384444952,0.0,0.0,0.0001359461894026026,0.005500422324985266
Hold,-0.0,0.0,0.0,0.0,1589692826.684206,-8.246614925155882e-06,0.0012836778769269586,-3.652196755865589e-05,-0.0004202825657557696,0.0,0.0,-0.0002430235326755792,0.010770326480269432
Hold,-0.0,0.0,0.0,0.0,1589692826.705615,-8.246614925155882e-06,0.0012836778769269586,-3.652196755865589e-05,-0.0004202825657557696,0.0,0.0,-0.0002430235326755792,0.010770326480269432
Hold,0.022335213762528148,0.0,-0.021101248620490478,0.0,1589692826.724652,3.404183735256083e-05,0.0004408223903737962,-2.3602991859661415e-05,0.0012802430428564548,-0.03737263115470889,0.0,0.0005535647505894303,0.017585499212145805
Hold,0.022335213762528148,0.0,-0.021101248620490478,0.0,1589692826.739857,3.404183735256083e-05,0.0004408223903737962,-2.3602991859661415e-05,0.0012802430428564548,-0.03737263115470889,0.0,0.0005535647505894303,0.017585499212145805
Hold,0.022634248576899232,0.0,-0.021102375666075646,0.0,1589692826.75518,6.261615635594353e-05,0.000617116573266685,2.1355175704229623e-05,0.0011479173554107547,-0.02631684401520811,0.0,0.004376960918307304,0.02521800994873047
Hold,0.022634248576899232,0.0,-0.021102375666075646,0.0,1589692826.773092,6.261615635594353e-05,0.000617116573266685,2.1355175704229623e-05,0.0011479173554107547,-0.02631684401520811,0.0,0.004376960918307304,0.02521800994873047
Hold,0.022723409986363137,0.0,-0.021087534811797704,0.0,1589692826.788183,0.00010554149775998667,0.001625597127713263,7.327851926675066e-05,0.0016617592191323638,-0.026429004049715293,0.0,0.007573550101369619,0.03136053308844566
Hold,0.022723409986363137,0.0,-0.021087534811797704,0.0,1589692826.803482,0.00010554149775998667,0.001625597127713263,7.327851926675066e-05,0.0016617592191323638,-0.026429004049715293,0.0,0.007573550101369619,0.03136053308844566
Hold,0.023189367178911374,0.0,-0.021186236933512282,0.0,1589692826.825375,0.0001869355619419366,0.003419339656829834,0.00014375043974723667,0.00238942913711071,-0.027099940789338965,0.0,0.01070227101445198,0.0387716218829155
Hold,0.023189367178911374,0.0,-0.021186236933512282,0.0,1589692826.843128,0.0001869355619419366,0.003419339656829834,0.00014375043974723667,0.00238942913711071,-0.027099940789338965,0.0,0.01070227101445198,0.0387716218829155
Hold,0.02360241598288814,0.0,-0.021197170897102623,0.0,1589692826.856075,0.00031383713940158486,0.0040724920108914375,0.0002116847172146663,0.001146039110608399,-0.028230755378310518,0.0,0.013859235681593418,0.04590185731649399
Hold,0.02360241598288814,0.0,-0.021197170897102623,0.0,1589692826.87212,0.00031383713940158486,0.0040724920108914375,0.0002116847172146663,0.001146039110608399,-0.028230755378310518,0.0,0.013859235681593418,0.04590185731649399
Hold,0.02378633215180187,0.0,-0.021252616129325583,0.0,1589692826.891239,0.0004755518748424947,0.005235158838331699,0.0002497331006452441,0.001116294995881617,-0.028786327376119723,0.0,0.017060279846191406,0.052651334553956985
Hold,0.02378633215180187,0.0,-0.021252616129325583,0.0,1589692826.90675,0.0004755518748424947,0.005235158838331699,0.0002497331006452441,0.001116294995881617,-0.028786327376119723,0.0,0.017060279846191406,0.052651334553956985
Hold,0.02407767702723658,0.0,-0.021195047968206517,0.0,1589692826.928562,0.000638637866359204,0.005251169670373201,0.00026672790409065783,0.00012828265607822686,-0.02989074832829009,0.0,0.020435212180018425,0.05928480252623558
Hold,0.02407767702723658,0.0,-0.021195047968206517,0.0,1589692826.940505,0.000638637866359204,0.005251169670373201,0.00026672790409065783,0.00012828265607822686,-0.02989074832829009,0.0,0.020435212180018425,0.05928480252623558
Hold,0.02433715703229662,0.0,-0.02113115608070459,0.0,1589692826.953528,0.0008653007098473608,0.0065468973480165005,0.0002868591982405633,0.0012530848616734147,-0.031128552182004488,0.0,0.025397896766662598,0.06683146953582764
Hold,0.024495149810666007,0.0,-0.021178197418548227,0.0,1589692826.987533,0.0011028834851458669,0.007960980758070946,0.00033501634607091546,0.0017014391487464309,-0.03171969179572883,0.0,0.029240695759654045,0.07371000200510025
Hold,0.024495149810666007,0.0,-0.021178197418548227,0.0,1589692826.99127,0.0011028834851458669,0.007960980758070946,0.00033501634607091546,0.0017014391487464309,-0.03171969179572883,0.0,0.029240695759654045,0.07371000200510025
Hold,0.024495149810666007,0.0,-0.021178197418548227,0.0,1589692827.003145,0.0011028834851458669,0.007960980758070946,0.00033501634607091546,0.0017014391487464309,-0.03171969179572883,0.0,0.029240695759654045,0.07371000200510025
Hold,0.024966833050525175,0.0,-0.02124870867396461,0.0,1589692827.021507,0.0013736033579334617,0.00960778072476387,0.00039224731153808534,0.001984859351068735,-0.032855585520400514,0.0,0.03359442576766014,0.08115558326244354
Hold,0.024966833050525175,0.0,-0.02124870867396461,0.0,1589692827.037455,0.0013736033579334617,0.00960778072476387,0.00039224731153808534,0.001984859351068735,-0.032855585520400514,0.0,0.03359442576766014,0.08115558326244354
Hold,0.02532029049197812,0.0,-0.02128357085588317,0.0,1589692827.059128,0.0016879700124263763,0.011330714449286461,0.0004375369462650269,0.001406848314218223,-0.03407023185220455,0.0,0.03799375146627426,0.08679936826229095
Hold,0.02532029049197812,0.0,-0.02128357085588317,0.0,1589692827.069142,0.0016879700124263763,0.011330714449286461,0.0004375369462650269,0.001406848314218223,-0.03407023185220455,0.0,0.03799375146627426,0.08679936826229095
Hold,0.02549104571184835,0.0,-0.02120730700418799,0.0,1589692827.088885,0.002054221462458372,0.012704756110906601,0.00046316656516864896,0.0017216423293575644,-0.03468619728674909,0.0,0.04208458214998245,0.09078357368707657
Hold,0.02549104571184835,0.0,-0.02120730700418799,0.0,1589692827.100911,0.002054221462458372,0.012704756110906601,0.00046316656516864896,0.0017216423293575644,-0.03468619728674909,0.0,0.04208458214998245,0.09078357368707657
Hold,0.025731550849018278,0.0,-0.021167388908607546,0.0,1589692827.124317,0.0025345957837998867,0.013921752572059631,0.0004970435402356088,0.0010260756826028228,-0.035736017910405815,0.0,0.046707749366760254,0.09699656814336777
Hold,0.025731550849018278,0.0,-0.021167388908607546,0.0,1589692827.140093,0.0025345957837998867,0.013921752572059631,0.0004970435402356088,0.0010260756826028228,-0.035736017910405815,0.0,0.046707749366760254,0.09699656814336777
Hold,0.02597828345311032,0.0,-0.02133105550015419,0.0,1589692827.154628,0.0029466196428984404,0.014794857241213322,0.0004960183869116008,0.0009049425134435296,-0.03671253873478627,0.0,0.05056735873222351,0.1018914133310318
Hold,0.02597828345311032,0.0,-0.02133105550015419,0.0,1589692827.170814,0.0029466196428984404,0.014794857241213322,0.0004960183869116008,0.0009049425134435296,-0.03671253873478627,0.0,0.05056735873222351,0.1018914133310318
Hold,0.0260524438167942,0.0,-0.02135920351602453,0.0,1589692827.191236,0.0033833044581115246,0.016255656257271767,0.0005137345870025456,0.0020588135812431574,-0.03704745505840312,0.0,0.05440294370055199,0.10700535029172897
Hold,0.0260524438167942,0.0,-0.02135920351602453,0.0,1589692827.201358,0.0033833044581115246,0.016255656257271767,0.0005137345870025456,0.0020588135812431574,-0.03704745505840312,0.0,0.05440294370055199,0.10700535029172897
Hold,0.026311060812970598,0.0,-0.02145828488601589,0.0,1589692827.229246,0.0038470786530524492,0.017888883128762245,0.0005591886001639068,0.0018808867316693068,-0.03777321729120129,0.0,0.05793216824531555,0.11194086819887161
Hold,0.026311060812970598,0.0,-0.02145828488601589,0.0,1589692827.238366,0.0038470786530524492,0.017888883128762245,0.0005591886001639068,0.0018808867316693068,-0.03777321729120129,0.0,0.05793216824531555,0.11194086819887161
Hold,0.026589529020273117,0.0,-0.021577072008549986,0.0,1589692827.270632,0.0044726235792040825,0.019908849149942398,0.0005915341898798943,0.0016610181191936135,-0.03844140324681858,0.0,0.06211433932185173,0.11787258833646774
Hold,0.026589529020273117,0.0,-0.021577072008549986,0.0,1589692827.276276,0.0044726235792040825,0.019908849149942398,0.0005915341898798943,0.0016610181191936135,-0.03844140324681858,0.0,0.06211433932185173,0.11787258833646774
Hold,0.026754189586052416,0.0,-0.021632362005178176,0.0,1589692827.289322,0.004859505221247673,0.02015201933681965,0.0006081024184823036,0.002187233418226242,-0.03876700684569376,0.0,0.06456490606069565,0.12047398835420609
Hold,0.026754189586052416,0.0,-0.021632362005178176,0.0,1589692827.313249,0.004859505221247673,0.02015201933681965,0.0006081024184823036,0.002187233418226242,-0.03876700684569376,0.0,0.06456490606069565,0.12047398835420609
Hold,0.02699280368010289,0.0,-0.021709340063722254,0.0,1589692827.324867,0.005377409514039755,0.021028704941272736,0.0006285841227509081,0.0012508365325629711,-0.03913295451573913,0.0,0.067811019718647,0.12418130785226822
Hold,0.02699280368010289,0.0,-0.021709340063722254,0.0,1589692827.337157,0.005377409514039755,0.021028704941272736,0.0006285841227509081,0.0012508365325629711,-0.03913295451573913,0.0,0.067811019718647,0.12418130785226822
Hold,0.02732698149936171,0.0,-0.021785138009673344,0.0,1589692827.354878,0.006043520290404558,0.022935956716537476,0.0006015175022184849,0.0005763464723713696,-0.03946868699063671,0.0,0.07216282188892365,0.13002155721187592
Hold,0.02732698149936171,0.0,-0.021785138009673344,0.0,1589692827.373875,0.006043520290404558,0.022935956716537476,0.0006015175022184849,0.0005763464723713696,-0.03946868699063671,0.0,0.07216282188892365,0.13002155721187592
Hold,0.027413252889511432,0.0,-0.021848402292910723,0.0,1589692827.386423,0.006581576075404882,0.02362791821360588,0.0005938648828305304,0.0015875676181167364,-0.03955890328481412,0.0,0.07572945952415466,0.13384100794792175
Hold,0.027413252889511432,0.0,-0.021848402292910723,0.0,1589692827.404548,0.006581576075404882,0.02362791821360588,0.0005938648828305304,0.0015875676181167364,-0.03955890328481412,0.0,0.07572945952415466,0.13384100794792175
Hold,0.027627153705681008,0.0,-0.02195497404257798,0.0,1589692827.42368,0.007153994869440794,0.025707149878144264,0.0006021414301358163,0.001693213009275496,-0.03993212737569422,0.0,0.07960890978574753,0.1375611424446106
Hold,0.027627153705681008,0.0,-0.02195497404257798,0.0,1589692827.436691,0.007153994869440794,0.025707149878144264,0.0006021414301358163,0.001693213009275496,-0.03993212737569422,0.0,0.07960890978574753,0.1375611424446106
Hold,0.027816769409004467,0.0,-0.022084766574177874,0.0,1589692827.455841,0.007761877495795488,0.02733924612402916,0.000602945510763675,0.000778891087975353,-0.040255091075436095,0.0,0.08375371247529984,0.14244450628757477
Hold,0.027816769409004467,0.0,-0.022084766574177874,0.0,1589692827.472772,0.007761877495795488,0.02733924612402916,0.000602945510763675,0.000778891087975353,-0.040255091075436095,0.0,0.08375371247529984,0.14244450628757477
