pitch,pitch_v,roll,roll_v,x,x_v,y,y_v,yaw,yaw_v,z,z_v,label
0.022284213989216345,0.0,-0.01566980945095636,0.0,-0.09385006129741667,-0.04937959462404251,-0.1231781467795372,-0.07722242921590805,-0.10057021730397656,0.0,0.0860886201262474,0.04671818017959595,1.0
0.02221091776086376,0.0,-0.015626824527084224,0.0,-0.09414663165807724,-0.050469204783439636,-0.12411504983901978,-0.0783098042011261,-0.1006231266531355,0.0,0.08646901696920395,0.04726224020123482,1.0
0.02221091776086376,0.0,-0.015626824527084224,0.0,-0.09414663165807724,-0.050469204783439636,-0.12411504983901978,-0.0783098042011261,-0.1006231266531355,0.0,0.08646901696920395,0.04726224020123482,1.0
0.022202266440190827,0.0,-0.015717590006243436,0.0,-0.09396075457334517,-0.05129403993487358,-0.12429174035787582,-0.07935149222612381,-0.1006809920637777,0.0,0.08664925396442412,0.04804180189967156,1.0
0.022202266440190827,0.0,-0.015717590006243436,0.0,-0.09396075457334517,-0.05129403993487358,-0.12429174035787582,-0.07935149222612381,-0.1006809920637777,0.0,0.08664925396442412,0.04804180189967156,1.0
0.022202266440190827,0.0,-0.015717590006243436,0.0,-0.09396075457334517,-0.05129403993487358,-0.12429174035787582,-0.07935149222612381,-0.1006809920637777,0.0,0.08664925396442412,0.04804180189967156,1.0
0.022206795286290947,0.0,-0.015843403832543502,0.0,-0.09376990795135498,-0.051236897706985474,-0.12450282275676727,-0.07913633435964584,-0.10069673419709582,0.0,0.08682727813720703,0.04788041487336159,1.0
0.02218229301186321,0.0,-0.0158833432484599,0.0,-0.09380336850881577,-0.051488298922777176,-0.12480198591947556,-0.0793767049908638,-0.10069960584269108,0.0,0.08699151128530502,0.048175767064094537,1.0
0.02218229301186321,0.0,-0.0158833432484599,0.0,-0.09380336850881577,-0.051488298922777176,-0.12480198591947556,-0.0793767049908638,-0.10069960584269108,0.0,0.08699151128530502,0.048175767064094537,1.0
0.02218229301186321,0.0,-0.0158833432484599,0.0,-0.09380336850881577,-0.051488298922777176,-0.12480198591947556,-0.0793767049908638,-0.10069960584269108,0.0,0.08699151128530502,0.048175767064094537,1.0
0.022211594450993268,0.0,-0.01585775669695521,0.0,-0.0940232276916504,-0.051806356757879264,-0.12543347477912906,-0.0808708593249321,-0.1007450583660292,0.0,0.08745792508125305,0.04788051918148994,1.0
