label,pitch,pitch_v,roll,roll_v,time,x,x_v,y,y_v,yaw,yaw_v,z,z_v
Hold,-0.0,0.0,0.0,0.0,1589693154.418412,-6.058759481675224e-06,-0.0008323538932017982,-1.1754731303881272e-06,-0.00018055422697216272,0.0,0.0,1.1382705906726187e-06,0.0005333140725269914
Hold,-0.0,0.0,0.0,0.0,1589693154.437079,-6.058759481675224e-06,-0.0008323538932017982,-1.1754731303881272e-06,-0.00018055422697216272,0.0,0.0,1.1382705906726187e-06,0.0005333140725269914
Hold,0.022001439328931102,0.0,-0.021171451659417185,0.0,1589693154.453312,-3.181730426149443e-05,-0.0002913596690632403,-2.549756936787162e-05,-0.000762412091717124,-0.03731282697543804,0.0,0.00013659076648764312,0.005525213200598955
Hold,0.022001439328931102,0.0,-0.021171451659417185,0.0,1589693154.464491,-3.181730426149443e-05,-0.0002913596690632403,-2.549756936787162e-05,-0.000762412091717124,-0.03731282697543804,0.0,0.00013659076648764312,0.005525213200598955
Hold,0.022001439328931102,0.0,-0.021171451659417185,0.0,1589693154.482404,-3.181730426149443e-05,-0.0002913596690632403,-2.549756936787162e-05,-0.000762412091717124,-0.03731282697543804,0.0,0.00013659076648764312,0.005525213200598955
Hold,0.022086452994568097,0.0,-0.021172551209205796,0.0,1589693154.497693,-5.7502334129821975e-06,0.0013267070753499866,-3.776770245167427e-05,-0.00044168721069581807,-0.03727496934882504,0.0,-0.00024158545420505106,0.010795144364237785
Hold,0.022303396766598826,0.0,-0.02108927094353659,0.0,1589693154.519487,3.791377821471542e-05,0.00048376244376413524,-2.5533718144288287e-05,0.0012587914243340492,-0.03731338258294415,0.0,0.00055579689797014,0.01761031337082386
Hold,0.022303396766598826,0.0,-0.02108927094353659,0.0,1589693154.536969,3.791377821471542e-05,0.00048376244376413524,-2.5533718144288287e-05,0.0012587914243340492,-0.03731338258294415,0.0,0.00055579689797014,0.01761031337082386
Hold,0.02259195451556603,0.0,-0.021086082943027187,0.0,1589693154.554742,6.820628186687827e-05,0.0006600719643756747,1.856636481534224e-05,0.001126462477259338,-0.026295128478148366,0.0,0.004380185157060623,0.025242799893021584
Hold,0.02259195451556603,0.0,-0.021086082943027187,0.0,1589693154.569916,6.820628186687827e-05,0.0006600719643756747,1.856636481534224e-05,0.001126462477259338,-0.026295128478148366,0.0,0.004380185157060623,0.025242799893021584
Hold,0.02259195451556603,0.0,-0.021086082943027187,0.0,1589693154.580339,6.820628186687827e-05,0.0006600719643756747,1.856636481534224e-05,0.001126462477259338,-0.026295128478148366,0.0,0.004380185157060623,0.025242799893021584
